Date,City,Dept,Product,Sale,Prediction,Type,,Difference
28-07-2013,A,Ladies Lower,15663,3,2,History,,1
28-07-2013,C,Ladies Lower,15663,1,1,History,,0
28-07-2013,A,Ladies Lower,15664,3,10,History,,-7
28-07-2013,C,Ladies Lower,15664,3,1,History,,2
28-07-2013,A,Ladies Lower,15665,0,1,History,,-1
28-07-2013,C,Ladies Lower,15665,1,1,History,,0
28-07-2013,A,Ladies Lower,15666,4,5,History,,-1
28-07-2013,C,Ladies Lower,15666,1,1,History,,0
28-07-2013,A,Ladies Lower,15667,18,20,History,,-2
28-07-2013,C,Ladies Lower,15667,5,1,History,,4
28-07-2013,A,Ladies Lower,18108,1,0,History,,1
28-07-2013,C,Ladies Lower,18108,0,0,History,,0
28-07-2013,A,Ladies Lower,44,0,1,History,,-1
28-07-2013,C,Ladies Lower,44,0,1,History,,-1
28-07-2013,A,Ladies Upper,2871,75,96,History,,-21
28-07-2013,C,Ladies Upper,2871,23,21,History,,2
28-07-2013,A,Ladies Upper,2875,76,80,History,,-4
28-07-2013,C,Ladies Upper,2875,30,23,History,,7
28-07-2013,A,Ladies Upper,2876,20,22,History,,-2
28-07-2013,C,Ladies Upper,2876,7,6,History,,1
28-07-2013,A,Ladies Upper,2877,13,22,History,,-9
28-07-2013,C,Ladies Upper,2877,11,9,History,,2
28-07-2013,A,Ladies Upper,2878,82,79,History,,3
28-07-2013,C,Ladies Upper,2878,39,36,History,,3
28-07-2013,A,Ladies Upper,2880,0,0,History,,0
28-07-2013,A,Mens Lower,15350,1,4,History,,-3
28-07-2013,C,Mens Lower,15350,1,5,History,,-4
28-07-2013,A,Mens Lower,15352,19,9,History,,10
28-07-2013,C,Mens Lower,15352,13,9,History,,4
28-07-2013,A,Mens Lower,15353,21,21,History,,0
28-07-2013,C,Mens Lower,15353,13,9,History,,4
28-07-2013,A,Mens Lower,15355,6,10,History,,-4
28-07-2013,C,Mens Lower,15355,10,10,History,,0
28-07-2013,A,Mens Lower,15356,6,7,History,,-1
28-07-2013,C,Mens Lower,15356,8,11,History,,-3
28-07-2013,A,Mens Lower,15357,14,11,History,,3
28-07-2013,C,Mens Lower,15357,9,14,History,,-5
28-07-2013,A,Mens Lower,25943,29,19,History,,10
28-07-2013,C,Mens Lower,25943,24,6,History,,18
28-07-2013,A,Mens Lower,52,3,4,History,,-1
28-07-2013,C,Mens Lower,52,2,1,History,,1
28-07-2013,A,Mens Upper,20,0,0,History,,0
28-07-2013,A,Mens Upper,2885,0,0,History,,0
28-07-2013,C,Mens Upper,2885,0,1,History,,-1
28-07-2013,A,Mens Upper,2886,6,6,History,,0
28-07-2013,C,Mens Upper,2886,1,0,History,,1
28-07-2013,A,Mens Upper,2887,0,2,History,,-2
28-07-2013,C,Mens Upper,2887,1,0,History,,1
28-07-2013,A,Mens Upper,19453,0,0,History,,0
28-07-2013,C,Mens Upper,19453,0,1,History,,-1
28-07-2013,A,Mens Upper,2598,28,34,History,,-6
28-07-2013,C,Mens Upper,2598,24,18,History,,6
28-07-2013,A,Mens Upper,2599,21,45,History,,-24
28-07-2013,C,Mens Upper,2599,10,17,History,,-7
28-07-2013,A,Mens Upper,2600,11,3,History,,8
28-07-2013,C,Mens Upper,2600,4,3,History,,1
28-07-2013,A,Mens Upper,2601,4,6,History,,-2
28-07-2013,C,Mens Upper,2601,5,8,History,,-3
28-07-2013,A,Mens Upper,2724,30,48,History,,-18
28-07-2013,C,Mens Upper,2724,1,8,History,,-7
28-07-2013,A,Mens Upper,2725,51,61,History,,-10
28-07-2013,C,Mens Upper,2725,27,18,History,,9
28-07-2013,A,Mens Upper,2726,9,6,History,,3
28-07-2013,C,Mens Upper,2726,4,5,History,,-1
28-07-2013,A,Mens Upper,29362,39,35,History,,4
28-07-2013,C,Mens Upper,29362,19,8,History,,11
28-07-2013,A,Mens Upper,63,63,59,History,,4
28-07-2013,C,Mens Upper,63,42,49,History,,-7
09-08-2013,C,Footwear Mens,17295,2,0,History,,2
09-08-2013,A,Footwear Mens,17298,0,0,History,,0
09-08-2013,C,Footwear Mens,17298,0,1,History,,-1
09-08-2013,A,Home Furnishing,17514,1,5,History,,-4
09-08-2013,C,Home Furnishing,17514,2,4,History,,-2
09-08-2013,A,Home Furnishing,17515,0,2,History,,-2
09-08-2013,C,Home Furnishing,17515,0,0,History,,0
09-08-2013,A,Home Furnishing,17516,1,1,History,,0
09-08-2013,C,Home Furnishing,17516,0,2,History,,-2
09-08-2013,A,Home Furnishing,17517,0,0,History,,0
09-08-2013,C,Home Furnishing,17517,2,0,History,,2
09-08-2013,A,Home Furnishing,17518,10,6,History,,4
09-08-2013,C,Home Furnishing,17518,1,0,History,,1
09-08-2013,A,Home Furnishing,243,0,0,History,,0
09-08-2013,C,Home Furnishing,243,0,0,History,,0
09-08-2013,A,Infant W-Wear,13245,0,0,History,,0
09-08-2013,C,Infant W-Wear,13245,0,0,History,,0
09-08-2013,A,Infant W-Wear,13246,0,0,History,,0
09-08-2013,C,Infant W-Wear,13246,0,0,History,,0
09-08-2013,A,Infant W-Wear,13248,0,0,History,,0
09-08-2013,A,Infant W-Wear,26947,0,0,History,,0
09-08-2013,C,Infant W-Wear,26947,0,0,History,,0
09-08-2013,A,Ladies Lower,15663,5,5,History,,0
09-08-2013,C,Ladies Lower,15663,0,0,History,,0
09-08-2013,A,Ladies Lower,15664,14,10,History,,4
09-08-2013,C,Ladies Lower,15664,2,3,History,,-1
09-08-2013,A,Ladies Lower,15665,0,0,History,,0
09-08-2013,C,Ladies Lower,15665,0,0,History,,0
09-08-2013,A,Ladies Lower,15666,4,5,History,,-1
09-08-2013,C,Ladies Lower,15666,1,0,History,,1
09-08-2013,A,Ladies Lower,15667,7,4,History,,3
09-08-2013,C,Ladies Lower,15667,4,3,History,,1
09-08-2013,A,Ladies Lower,18108,4,2,History,,2
09-08-2013,C,Ladies Lower,18108,0,0,History,,0
09-08-2013,A,Ladies Lower,44,1,1,History,,0
09-08-2013,C,Ladies Lower,44,0,0,History,,0
09-08-2013,A,Ladies Upper,2871,70,87,History,,-17
09-08-2013,C,Ladies Upper,2871,30,19,History,,11
09-08-2013,A,Ladies Upper,2875,63,68,History,,-5
09-08-2013,C,Ladies Upper,2875,15,28,History,,-13
09-08-2013,A,Ladies Upper,2876,16,10,History,,6
09-08-2013,C,Ladies Upper,2876,2,1,History,,1
09-08-2013,A,Ladies Upper,2877,13,12,History,,1
09-08-2013,C,Ladies Upper,2877,5,5,History,,0
09-08-2013,A,Ladies Upper,2878,11,27,History,,-16
09-08-2013,C,Ladies Upper,2878,16,8,History,,8
09-08-2013,A,Ladies Upper,2880,0,0,History,,0
09-08-2013,A,Mens Lower,15350,4,5,History,,-1
09-08-2013,C,Mens Lower,15350,6,5,History,,1
09-08-2013,A,Mens Lower,15352,13,10,History,,3
09-08-2013,C,Mens Lower,15352,10,0,History,,10
09-08-2013,A,Mens Lower,15353,6,10,History,,-4
09-08-2013,C,Mens Lower,15353,12,12,History,,0
09-08-2013,A,Mens Lower,15355,4,2,History,,2
09-08-2013,C,Mens Lower,15355,5,4,History,,1
09-08-2013,A,Mens Lower,15356,7,4,History,,3
09-08-2013,C,Mens Lower,15356,8,7,History,,1
09-08-2013,A,Mens Lower,15357,1,1,History,,0
09-08-2013,C,Mens Lower,15357,5,4,History,,1
09-08-2013,A,Mens Lower,25943,10,7,History,,3
09-08-2013,C,Mens Lower,25943,12,5,History,,7
09-08-2013,A,Mens Lower,52,7,2,History,,5
09-08-2013,C,Mens Lower,52,5,5,History,,0
09-08-2013,A,Mens Upper,20,2,1,History,,1
09-08-2013,A,Mens Upper,2885,0,0,History,,0
09-08-2013,C,Mens Upper,2885,0,0,History,,0
09-08-2013,A,Mens Upper,2886,4,4,History,,0
09-08-2013,C,Mens Upper,2886,0,1,History,,-1
09-08-2013,A,Mens Upper,2887,2,2,History,,0
09-08-2013,C,Mens Upper,2887,0,0,History,,0
09-08-2013,A,Mens Upper,19453,0,0,History,,0
09-08-2013,C,Mens Upper,19453,0,0,History,,0
09-08-2013,A,Mens Upper,2598,17,15,History,,2
09-08-2013,C,Mens Upper,2598,24,15,History,,9
09-08-2013,A,Mens Upper,2599,26,28,History,,-2
09-08-2013,C,Mens Upper,2599,8,11,History,,-3
09-08-2013,A,Mens Upper,2600,4,1,History,,3
09-08-2013,C,Mens Upper,2600,2,0,History,,2
09-08-2013,A,Mens Upper,2601,2,0,History,,2
09-08-2013,C,Mens Upper,2601,3,2,History,,1
09-08-2013,A,Mens Upper,2724,35,63,History,,-28
09-08-2013,C,Mens Upper,2724,17,25,History,,-8
09-08-2013,A,Mens Upper,2725,20,29,History,,-9
09-08-2013,C,Mens Upper,2725,18,16,History,,2
09-08-2013,A,Mens Upper,2726,11,10,History,,1
09-08-2013,C,Mens Upper,2726,15,12,History,,3
09-08-2013,A,Mens Upper,29362,12,24,History,,-12
09-08-2013,C,Mens Upper,29362,10,5,History,,5
09-08-2013,A,Mens Upper,63,112,63,History,,49
09-08-2013,C,Mens Upper,63,24,13,History,,11
12-08-2013,C,Footwear Mens,17295,1,2,History,,-1
12-08-2013,A,Footwear Mens,17298,0,0,History,,0
12-08-2013,C,Footwear Mens,17298,2,2,History,,0
12-08-2013,C,Footwear Mens,17300,1,1,History,,0
12-08-2013,A,Home Furnishing,17514,0,1,History,,-1
12-08-2013,C,Home Furnishing,17514,4,3,History,,1
12-08-2013,A,Home Furnishing,17515,0,3,History,,-3
12-08-2013,C,Home Furnishing,17515,0,0,History,,0
12-08-2013,A,Home Furnishing,17516,0,1,History,,-1
12-08-2013,C,Home Furnishing,17516,3,0,History,,3
12-08-2013,A,Home Furnishing,17517,0,0,History,,0
12-08-2013,C,Home Furnishing,17517,0,0,History,,0
12-08-2013,A,Home Furnishing,17518,0,1,History,,-1
12-08-2013,C,Home Furnishing,17518,1,4,History,,-3
12-08-2013,A,Home Furnishing,17540,1,1,History,,0
12-08-2013,C,Home Furnishing,17540,0,0,History,,0
12-08-2013,A,Home Furnishing,243,0,0,History,,0
12-08-2013,C,Home Furnishing,243,0,0,History,,0
12-08-2013,A,Home Furnishing,34327,4,4,History,,0
12-08-2013,C,Home Furnishing,34327,2,3,History,,-1
12-08-2013,A,Infant W-Wear,13245,7,7,History,,0
12-08-2013,C,Infant W-Wear,13245,6,6,History,,0
12-08-2013,A,Infant W-Wear,13246,2,1,History,,1
12-08-2013,C,Infant W-Wear,13246,0,1,History,,-1
12-08-2013,A,Infant W-Wear,13247,0,0,History,,0
12-08-2013,A,Infant W-Wear,13248,0,0,History,,0
12-08-2013,A,Infant W-Wear,26947,1,1,History,,0
12-08-2013,C,Infant W-Wear,26947,4,4,History,,0
12-08-2013,A,Ladies Lower,15663,1,1,History,,0
12-08-2013,C,Ladies Lower,15663,0,0,History,,0
12-08-2013,A,Ladies Lower,15664,7,11,History,,-4
12-08-2013,C,Ladies Lower,15664,4,0,History,,4
12-08-2013,A,Ladies Lower,15665,0,1,History,,-1
12-08-2013,C,Ladies Lower,15665,0,0,History,,0
12-08-2013,A,Ladies Lower,15666,2,3,History,,-1
12-08-2013,C,Ladies Lower,15666,1,0,History,,1
12-08-2013,A,Ladies Lower,15667,6,3,History,,3
12-08-2013,C,Ladies Lower,15667,1,3,History,,-2
12-08-2013,A,Ladies Lower,18108,0,1,History,,-1
12-08-2013,C,Ladies Lower,18108,1,1,History,,0
12-08-2013,A,Ladies Lower,44,0,0,History,,0
12-08-2013,C,Ladies Lower,44,1,0,History,,1
12-08-2013,A,Ladies Upper,2871,0,0,History,,0
12-08-2013,C,Ladies Upper,2871,0,0,History,,0
12-08-2013,A,Ladies Upper,2875,0,1,History,,-1
12-08-2013,C,Ladies Upper,2875,0,0,History,,0
12-08-2013,A,Ladies Upper,2876,0,0,History,,0
12-08-2013,C,Ladies Upper,2876,0,0,History,,0
12-08-2013,A,Ladies Upper,2877,0,0,History,,0
12-08-2013,C,Ladies Upper,2877,0,0,History,,0
12-08-2013,A,Ladies Upper,2878,0,0,History,,0
12-08-2013,C,Ladies Upper,2878,1,0,History,,1
12-08-2013,A,Ladies Upper,2880,0,1,History,,-1
12-08-2013,A,Mens Lower,15350,4,4,History,,0
12-08-2013,C,Mens Lower,15350,2,4,History,,-2
12-08-2013,A,Mens Lower,15352,12,8,History,,4
12-08-2013,C,Mens Lower,15352,12,7,History,,5
12-08-2013,A,Mens Lower,15353,7,2,History,,5
12-08-2013,C,Mens Lower,15353,4,1,History,,3
12-08-2013,A,Mens Lower,15355,8,8,History,,0
12-08-2013,C,Mens Lower,15355,3,5,History,,-2
12-08-2013,A,Mens Lower,15356,3,0,History,,3
12-08-2013,C,Mens Lower,15356,4,2,History,,2
12-08-2013,A,Mens Lower,15357,6,0,History,,6
12-08-2013,C,Mens Lower,15357,6,4,History,,2
12-08-2013,A,Mens Lower,25943,26,18,History,,8
12-08-2013,C,Mens Lower,25943,5,4,History,,1
12-08-2013,A,Mens Lower,52,1,0,History,,1
12-08-2013,C,Mens Lower,52,1,0,History,,1
12-08-2013,A,Mens Upper,20,0,0,History,,0
12-08-2013,A,Mens Upper,2885,0,0,History,,0
12-08-2013,C,Mens Upper,2885,0,1,History,,-1
12-08-2013,A,Mens Upper,2886,0,0,History,,0
12-08-2013,C,Mens Upper,2886,0,0,History,,0
12-08-2013,A,Mens Upper,2887,0,0,History,,0
12-08-2013,C,Mens Upper,2887,0,0,History,,0
12-08-2013,A,Mens Upper,19453,0,0,History,,0
12-08-2013,C,Mens Upper,19453,0,1,History,,-1
12-08-2013,A,Mens Upper,2598,0,0,History,,0
12-08-2013,C,Mens Upper,2598,0,0,History,,0
12-08-2013,A,Mens Upper,2599,0,0,History,,0
12-08-2013,C,Mens Upper,2599,0,0,History,,0
12-08-2013,A,Mens Upper,2600,0,0,History,,0
12-08-2013,C,Mens Upper,2600,0,0,History,,0
12-08-2013,A,Mens Upper,2601,0,0,History,,0
12-08-2013,C,Mens Upper,2601,2,1,History,,1
12-08-2013,A,Mens Upper,2724,3,0,History,,3
12-08-2013,C,Mens Upper,2724,3,4,History,,-1
12-08-2013,A,Mens Upper,2725,0,0,History,,0
12-08-2013,C,Mens Upper,2725,1,0,History,,1
12-08-2013,A,Mens Upper,2726,0,0,History,,0
12-08-2013,C,Mens Upper,2726,0,0,History,,0
12-08-2013,A,Mens Upper,29362,0,2,History,,-2
12-08-2013,C,Mens Upper,29362,0,0,History,,0
12-08-2013,A,Mens Upper,63,0,0,History,,0
12-08-2013,C,Mens Upper,63,0,0,History,,0
18-08-2013,C,Footwear Mens,17295,3,2,History,,1
18-08-2013,A,Footwear Mens,17298,0,0,History,,0
18-08-2013,C,Footwear Mens,17298,1,0,History,,1
18-08-2013,A,Home Furnishing,17514,9,12,History,,-3
18-08-2013,C,Home Furnishing,17514,5,4,History,,1
18-08-2013,A,Home Furnishing,17515,1,6,History,,-5
18-08-2013,C,Home Furnishing,17515,0,3,History,,-3
18-08-2013,A,Home Furnishing,17516,2,10,History,,-8
18-08-2013,C,Home Furnishing,17516,0,3,History,,-3
18-08-2013,A,Home Furnishing,17517,0,0,History,,0
18-08-2013,C,Home Furnishing,17517,0,0,History,,0
18-08-2013,A,Home Furnishing,17518,9,10,History,,-1
18-08-2013,C,Home Furnishing,17518,1,3,History,,-2
18-08-2013,A,Home Furnishing,243,0,0,History,,0
18-08-2013,C,Home Furnishing,243,0,0,History,,0
18-08-2013,A,Infant W-Wear,13245,0,1,History,,-1
18-08-2013,C,Infant W-Wear,13245,0,0,History,,0
18-08-2013,A,Infant W-Wear,13246,0,0,History,,0
18-08-2013,C,Infant W-Wear,13246,0,0,History,,0
18-08-2013,A,Infant W-Wear,13248,0,0,History,,0
18-08-2013,A,Infant W-Wear,26947,0,1,History,,-1
18-08-2013,C,Infant W-Wear,26947,0,0,History,,0
18-08-2013,A,Ladies Lower,15663,4,4,History,,0
18-08-2013,C,Ladies Lower,15663,1,1,History,,0
18-08-2013,A,Ladies Lower,15664,24,26,History,,-2
18-08-2013,C,Ladies Lower,15664,3,2,History,,1
18-08-2013,A,Ladies Lower,15665,0,1,History,,-1
18-08-2013,C,Ladies Lower,15665,0,0,History,,0
18-08-2013,A,Ladies Lower,15666,13,6,History,,7
18-08-2013,C,Ladies Lower,15666,1,2,History,,-1
18-08-2013,A,Ladies Lower,15667,11,18,History,,-7
18-08-2013,C,Ladies Lower,15667,7,7,History,,0
18-08-2013,A,Ladies Lower,18108,1,0,History,,1
18-08-2013,C,Ladies Lower,18108,0,0,History,,0
18-08-2013,A,Ladies Lower,44,0,1,History,,-1
18-08-2013,C,Ladies Lower,44,0,0,History,,0
18-08-2013,A,Ladies Upper,2871,73,95,History,,-22
18-08-2013,C,Ladies Upper,2871,49,21,History,,28
18-08-2013,A,Ladies Upper,2875,141,177,History,,-36
18-08-2013,C,Ladies Upper,2875,36,58,History,,-22
18-08-2013,A,Ladies Upper,2876,19,19,History,,0
18-08-2013,C,Ladies Upper,2876,10,8,History,,2
18-08-2013,A,Ladies Upper,2877,37,29,History,,8
18-08-2013,C,Ladies Upper,2877,13,8,History,,5
18-08-2013,A,Ladies Upper,2878,70,82,History,,-12
18-08-2013,C,Ladies Upper,2878,16,9,History,,7
18-08-2013,A,Ladies Upper,2880,0,0,History,,0
18-08-2013,A,Mens Lower,15350,8,8,History,,0
18-08-2013,C,Mens Lower,15350,2,5,History,,-3
18-08-2013,A,Mens Lower,15352,23,37,History,,-14
18-08-2013,C,Mens Lower,15352,18,23,History,,-5
18-08-2013,A,Mens Lower,15353,26,36,History,,-10
18-08-2013,C,Mens Lower,15353,9,13,History,,-4
18-08-2013,A,Mens Lower,15355,7,9,History,,-2
18-08-2013,C,Mens Lower,15355,1,1,History,,0
18-08-2013,A,Mens Lower,15356,2,7,History,,-5
18-08-2013,C,Mens Lower,15356,2,8,History,,-6
18-08-2013,A,Mens Lower,15357,7,14,History,,-7
18-08-2013,C,Mens Lower,15357,8,7,History,,1
18-08-2013,A,Mens Lower,25943,24,28,History,,-4
18-08-2013,C,Mens Lower,25943,8,12,History,,-4
18-08-2013,A,Mens Lower,52,3,8,History,,-5
18-08-2013,C,Mens Lower,52,2,6,History,,-4
18-08-2013,A,Mens Upper,20,1,1,History,,0
18-08-2013,A,Mens Upper,2885,3,0,History,,3
18-08-2013,C,Mens Upper,2885,1,6,History,,-5
18-08-2013,A,Mens Upper,2886,7,8,History,,-1
18-08-2013,C,Mens Upper,2886,2,3,History,,-1
18-08-2013,A,Mens Upper,2887,2,5,History,,-3
18-08-2013,C,Mens Upper,2887,1,5,History,,-4
18-08-2013,A,Mens Upper,19453,0,0,History,,0
18-08-2013,C,Mens Upper,19453,0,0,History,,0
18-08-2013,A,Mens Upper,2598,29,45,History,,-16
18-08-2013,C,Mens Upper,2598,13,14,History,,-1
18-08-2013,A,Mens Upper,2599,50,38,History,,12
18-08-2013,C,Mens Upper,2599,24,27,History,,-3
18-08-2013,A,Mens Upper,2600,5,0,History,,5
18-08-2013,C,Mens Upper,2600,3,3,History,,0
18-08-2013,A,Mens Upper,2601,0,0,History,,0
18-08-2013,C,Mens Upper,2601,3,7,History,,-4
18-08-2013,A,Mens Upper,2724,56,83,History,,-27
18-08-2013,C,Mens Upper,2724,17,20,History,,-3
18-08-2013,A,Mens Upper,2725,45,43,History,,2
18-08-2013,C,Mens Upper,2725,18,29,History,,-11
18-08-2013,A,Mens Upper,2726,15,13,History,,2
18-08-2013,C,Mens Upper,2726,9,7,History,,2
18-08-2013,A,Mens Upper,29362,31,43,History,,-12
18-08-2013,C,Mens Upper,29362,4,23,History,,-19
18-08-2013,A,Mens Upper,63,91,130,History,,-39
18-08-2013,C,Mens Upper,63,42,22,History,,20
25-08-2013,C,Footwear Mens,17295,2,1,History,,1
25-08-2013,A,Footwear Mens,17298,0,0,History,,0
25-08-2013,C,Footwear Mens,17298,2,2,History,,0
25-08-2013,A,Home Furnishing,17514,4,9,History,,-5
25-08-2013,C,Home Furnishing,17514,4,3,History,,1
25-08-2013,A,Home Furnishing,17515,2,4,History,,-2
25-08-2013,C,Home Furnishing,17515,0,1,History,,-1
25-08-2013,A,Home Furnishing,17516,0,7,History,,-7
25-08-2013,C,Home Furnishing,17516,0,3,History,,-3
25-08-2013,A,Home Furnishing,17517,0,0,History,,0
25-08-2013,C,Home Furnishing,17517,0,0,History,,0
25-08-2013,A,Home Furnishing,17518,9,8,History,,1
25-08-2013,C,Home Furnishing,17518,0,3,History,,-3
25-08-2013,A,Home Furnishing,243,2,0,History,,2
25-08-2013,C,Home Furnishing,243,0,0,History,,0
25-08-2013,A,Infant W-Wear,13245,0,0,History,,0
25-08-2013,C,Infant W-Wear,13245,0,0,History,,0
25-08-2013,A,Infant W-Wear,13246,0,0,History,,0
25-08-2013,C,Infant W-Wear,13246,0,1,History,,-1
25-08-2013,A,Infant W-Wear,13248,0,0,History,,0
25-08-2013,A,Infant W-Wear,26947,0,1,History,,-1
25-08-2013,C,Infant W-Wear,26947,0,1,History,,-1
25-08-2013,A,Ladies Lower,15663,4,4,History,,0
25-08-2013,C,Ladies Lower,15663,0,0,History,,0
25-08-2013,A,Ladies Lower,15664,11,17,History,,-6
25-08-2013,C,Ladies Lower,15664,2,1,History,,1
25-08-2013,A,Ladies Lower,15665,1,0,History,,1
25-08-2013,C,Ladies Lower,15665,0,1,History,,-1
25-08-2013,A,Ladies Lower,15666,3,5,History,,-2
25-08-2013,C,Ladies Lower,15666,0,1,History,,-1
25-08-2013,A,Ladies Lower,15667,9,3,History,,6
25-08-2013,C,Ladies Lower,15667,3,0,History,,3
25-08-2013,A,Ladies Lower,18108,1,1,History,,0
25-08-2013,C,Ladies Lower,18108,1,0,History,,1
25-08-2013,A,Ladies Lower,44,1,0,History,,1
25-08-2013,C,Ladies Lower,44,0,0,History,,0
25-08-2013,A,Ladies Upper,2871,30,43,History,,-13
25-08-2013,C,Ladies Upper,2871,25,20,History,,5
25-08-2013,A,Ladies Upper,2875,86,87,History,,-1
25-08-2013,C,Ladies Upper,2875,10,17,History,,-7
25-08-2013,A,Ladies Upper,2876,8,4,History,,4
25-08-2013,C,Ladies Upper,2876,2,1,History,,1
25-08-2013,A,Ladies Upper,2877,11,16,History,,-5
25-08-2013,C,Ladies Upper,2877,4,6,History,,-2
25-08-2013,A,Ladies Upper,2878,77,43,History,,34
25-08-2013,C,Ladies Upper,2878,17,18,History,,-1
25-08-2013,A,Ladies Upper,2880,0,0,History,,0
25-08-2013,A,Mens Lower,15350,4,11,History,,-7
25-08-2013,C,Mens Lower,15350,3,2,History,,1
25-08-2013,A,Mens Lower,15352,14,14,History,,0
25-08-2013,C,Mens Lower,15352,6,12,History,,-6
25-08-2013,A,Mens Lower,15353,13,10,History,,3
25-08-2013,C,Mens Lower,15353,7,10,History,,-3
25-08-2013,A,Mens Lower,15355,4,3,History,,1
25-08-2013,C,Mens Lower,15355,6,6,History,,0
25-08-2013,A,Mens Lower,15356,2,2,History,,0
25-08-2013,C,Mens Lower,15356,10,7,History,,3
25-08-2013,A,Mens Lower,15357,2,1,History,,1
25-08-2013,C,Mens Lower,15357,8,1,History,,7
25-08-2013,A,Mens Lower,25943,10,18,History,,-8
25-08-2013,C,Mens Lower,25943,14,11,History,,3
25-08-2013,A,Mens Lower,52,4,2,History,,2
25-08-2013,C,Mens Lower,52,5,0,History,,5
25-08-2013,A,Mens Upper,20,0,0,History,,0
25-08-2013,A,Mens Upper,2885,2,2,History,,0
25-08-2013,C,Mens Upper,2885,1,0,History,,1
25-08-2013,A,Mens Upper,2886,2,3,History,,-1
25-08-2013,C,Mens Upper,2886,0,1,History,,-1
25-08-2013,A,Mens Upper,2887,0,1,History,,-1
25-08-2013,C,Mens Upper,2887,0,0,History,,0
25-08-2013,A,Mens Upper,19453,0,0,History,,0
25-08-2013,C,Mens Upper,19453,0,1,History,,-1
25-08-2013,A,Mens Upper,2598,20,8,History,,12
25-08-2013,C,Mens Upper,2598,11,6,History,,5
25-08-2013,A,Mens Upper,2599,21,36,History,,-15
25-08-2013,C,Mens Upper,2599,9,11,History,,-2
25-08-2013,A,Mens Upper,2600,2,1,History,,1
25-08-2013,C,Mens Upper,2600,1,1,History,,0
25-08-2013,A,Mens Upper,2601,1,0,History,,1
25-08-2013,C,Mens Upper,2601,2,4,History,,-2
25-08-2013,A,Mens Upper,2724,82,33,History,,49
25-08-2013,C,Mens Upper,2724,47,29,History,,18
25-08-2013,A,Mens Upper,2725,19,8,History,,11
25-08-2013,C,Mens Upper,2725,11,12,History,,-1
25-08-2013,A,Mens Upper,2726,48,16,History,,32
25-08-2013,C,Mens Upper,2726,24,15,History,,9
25-08-2013,A,Mens Upper,29362,19,15,History,,4
25-08-2013,C,Mens Upper,29362,10,0,History,,10
25-08-2013,A,Mens Upper,63,38,16,History,,22
25-08-2013,C,Mens Upper,63,67,45,History,,22
15-09-2013,C,Footwear Mens,17295,1,1,History,,0
15-09-2013,A,Footwear Mens,17298,0,0,History,,0
15-09-2013,C,Footwear Mens,17298,2,1,History,,1
15-09-2013,A,Home Furnishing,17514,5,9,History,,-4
15-09-2013,C,Home Furnishing,17514,2,2,History,,0
15-09-2013,A,Home Furnishing,17515,0,2,History,,-2
15-09-2013,C,Home Furnishing,17515,5,2,History,,3
15-09-2013,A,Home Furnishing,17516,1,1,History,,0
15-09-2013,C,Home Furnishing,17516,1,1,History,,0
15-09-2013,A,Home Furnishing,17517,0,0,History,,0
15-09-2013,C,Home Furnishing,17517,0,0,History,,0
15-09-2013,A,Home Furnishing,17518,7,9,History,,-2
15-09-2013,C,Home Furnishing,17518,3,1,History,,2
15-09-2013,A,Home Furnishing,243,0,0,History,,0
15-09-2013,C,Home Furnishing,243,0,0,History,,0
15-09-2013,A,Infant W-Wear,13245,0,0,History,,0
15-09-2013,C,Infant W-Wear,13245,0,1,History,,-1
15-09-2013,A,Infant W-Wear,13246,0,0,History,,0
15-09-2013,C,Infant W-Wear,13246,0,0,History,,0
15-09-2013,A,Infant W-Wear,13248,0,0,History,,0
15-09-2013,A,Infant W-Wear,26947,0,0,History,,0
15-09-2013,C,Infant W-Wear,26947,0,0,History,,0
15-09-2013,A,Ladies Lower,15663,3,5,History,,-2
15-09-2013,C,Ladies Lower,15663,1,1,History,,0
15-09-2013,A,Ladies Lower,15664,10,12,History,,-2
15-09-2013,C,Ladies Lower,15664,3,1,History,,2
15-09-2013,A,Ladies Lower,15665,0,0,History,,0
15-09-2013,C,Ladies Lower,15665,0,0,History,,0
15-09-2013,A,Ladies Lower,15666,0,2,History,,-2
15-09-2013,C,Ladies Lower,15666,2,2,History,,0
15-09-2013,A,Ladies Lower,15667,6,8,History,,-2
15-09-2013,C,Ladies Lower,15667,5,2,History,,3
15-09-2013,A,Ladies Lower,18108,0,0,History,,0
15-09-2013,C,Ladies Lower,18108,0,0,History,,0
15-09-2013,A,Ladies Lower,44,0,1,History,,-1
15-09-2013,C,Ladies Lower,44,0,1,History,,-1
15-09-2013,A,Ladies Upper,2871,43,56,History,,-13
15-09-2013,C,Ladies Upper,2871,20,15,History,,5
15-09-2013,A,Ladies Upper,2875,39,46,History,,-7
15-09-2013,C,Ladies Upper,2875,5,6,History,,-1
15-09-2013,A,Ladies Upper,2876,3,15,History,,-12
